id,pdm,grupo
02485,ÂNCORA,20
02486,GRAMPO ANCORAGEM,20
03807,BORNAL DE MARINHA,20
03974,BUZINA DE ESCOVEM USO NAVAL,20
04004,CABO APRESTO EMBARCAÇÃO,20
04063,CABRESTANTE DE EMBARCACAO,20
04073,CADASTE DO LEME DE EMBARCACAO,20
04772,CEPO DE EMBARCACAO,20
04809,CHAMINE DE CALDEIRA DE EMBARCACAO,20
05547,CONDUTO DA CALDEIRA PARA EMBARCACAO,20
06048,DEFENSA EMBARCAÇÃO,20
06406,DRENO EMBARCAÇÃO,20
06420,ECOBATIMETRO,20
06421,ECOSSONDA,20
06437,EIXO DE PROPULSÃO,20
06876,ESCADA DE CORDA DE EMBARCACAO,20
06877,ESCADA DE CORRENTE DE EMBARCACAO,20
06880,ESCADA DE QUEBRA - PEITO ( NAVIO ),20
06932,ESCOTILHA,20
07322,FATEIXA,20
07378,FERRAGEM DE MASTRO DE EMBARCACAO,20
07379,FERRAGEM DE PAU - DE - CARGA USO NAVAL,20
07682,FOGUETA,20
08150,GUINDASTE DE ESCALER SALVA - VIDAS,20
08183,HÉLICE EMBARCAÇÃO,20
08523,JANELA DE VENTILACAO DE EMBARCACAO,20
08767,LEME DE EMBARCACAO,20
09431,MASTRO DE EMBARCACAO,20
09518,MECANISMO DE PILOTO AUTOMATICO PARA EMBARCACAO,20
09818,MOBILIARIO DE EMBARCACAO,20
09876,MOLINETE DE CONVES DE EMBARCACAO,20
09901,MONTANTE MESTRE,20
10214,OLHAL DE REMO DE EMBARCACAO,20
10272,PA - HELICE EMBARCACAO,20
10277,PA PARA HELICE DE EMBARCACAO,20
10474,PASSAGEM DE INSPECAO DE EMBARCACAO,20
10508,PAU - DE - CARGA DE EMBARCACAO,20
10509,PAU - DE - CARGA NAO LIGADO A GUINCHO,20
10510,PAU - DE - CARGA NAO LIGADO A GUINDASTE,20
10579,PEDESTAL DE MASTRO DE EMBARCACAO,20
11076,PORTA ESTANQUE USO NAVAL,20
11242,PROFUNDIMETRO,20
11631,REMO DE EMBARCACAO,20
12113,SISTEMA DE CONTROLE,20
12120,SISTEMA DE GOVERNO,20
12903,TRANSMISSAO MARITIMA COM TIPO DE ENGRENAGEM DE REDUCAO E REVERSAO,20
13039,TUBO DE AMARRACAO DE REBOQUE,20
13069,TUBO DE PASSAGEM DE CORRENTE DE EMBARCACAO,20
13117,TUBO TELESCOPICO DO EIXO DE EMBARCACAO,20
13139,TURCO USO NAVAL,20
13363,VELA DE PROPULSAO DE EMBARCACAO,20
13365,VELAME DE EMBARCACAO,20
13389,VERGA DE VELAME,20
13442,VIGIA ( NAVIO ),20
16263,VELAME EMBARCAÇÃO,20
16779,COMPONENTES DE PROPULSÃO DE EMBARCAÇÕES,20
16780,MASTREACAO E ACESSORIOS,20
16781,MAQUINARIA DE CONVES,20
16782,FERRAGENS DE MARINHARIA E ITENS DE CASCO,20
16783,BOIAS,20
16784,EQUIPAMENTO COMERCIAL DE PESCA,20
16785,CAPA PROTEÇÃO EMBARCAÇÕES,20
18469,CROQUE TELESCÓPICO,20
18526,ELEMENTO BATERIA,20
