"id","pdm","grupo"
02046,ACIONAMENTO ELETRICO - TORNEIRA / CHUVEIRO,45
02322,ALIMENTADOR DE FORNALHA AUTOMÁTICO,45
02806,APARELHO NAO AUTOMATICO DE DEPOSITO / DISTRIBUICAO DE SABONETE,45
02825,BOLSA LIGAÇÃO,45
02827,APARELHO PARA DEPOSITO / DISTRIBUICAO DE TOALHA DE PAPEL,45
02914,AQUECEDOR A COMBUSTIVEL SOLIDO,45
02916,AQUECEDOR DE AGUA A COMBUSTIVEL LIQUIDO,45
02917,AQUECEDOR DE AGUA A COMBUSTIVEL SOLIDO,45
02918,AQUECEDOR DE AGUA A GAS,45
02919,AQUECEDOR DE AGUA ATE 100 GALOES DE CAPACIDADE DE RECUPERACAO,45
02921,AQUECEDOR DE ÁGUA ELÉTRICO,45
02922,AQUECEDOR DE AR A GÁS - PEÇAS / ACESSÓRIOS,45
02930,AQUECEDOR DE AMBIENTE,45
02931,AQUECEDOR ELÉTRICO DE AR,45
02933,AQUECEDOR ELETROTÉRMICO INDUTIVO,45
02935,AQUECEDOR NAO ELETRICO DE AMBIENTE,45
03316,CESTA VÁLVULA ESCOAMENTO,45
03317,BANHEIRA DE FIBRA DE VIDRO DE USO DOMESTICO,45
03318,BANHEIRA DE PVC DE USO DOMESTICO,45
03319,BANHEIRA,45
03654,BÓIA CAIXA D'ÁGUA,45
03666,BOILER,45
03706,TELA ODORIZANTE,45
03714,ESPUDE VASO SANITÁRIO,45
03828,BOTÃO ACIONAMENTO CAIXA DESCARGA,45
03856,BRAÇO ARTICULADO,45
04001,CABINE SANITARIA PORTATIL,45
04109,CAIXA / COMPONENTES - CAIXA SANITÁRIA,45
04114,COMPACTADOR RESÍDUO,45
04121,CAIXA DE ACO PARA LIXO,45
04122,CAIXA DE ACO PARA LIXO - COM RODIZIO,45
04135,CAIXA DE GORDURA EM PVC,45
04156,CAIXA GORDURA,45
04157,CAIXA INSPEÇÃO,45
04171,CAIXA PROTETORA HIDRÔMETRO,45
04223,CALDEIRA GERADORA VAPOR,45
04224,"CALDEIRA A VAPOR ATE 2,2 KGF/CM2 DE PRESSAO",45
04429,CANOPLA,45
04533,CARCAÇA BEBEDOURO,45
04868,CHAVE APLICADORA,45
04976,CHUVEIRO ELÉTRICO,45
04977,CHUVEIRO NÃO ELÉTRICO,45
05353,COLETOR DE LIXO - ARTICULADO - COM CABO,45
05385,COMPACTADOR ELETRICO DE LIXO,45
05669,CONJUNTO PARA HIDRÔMETRO,45
05748,CONJUNTO FIXAÇÃO LAVATÓRIO / SANITÁRIO,45
05996,CUBA DE ACO INOXIDAVEL PARA PIA,45
05997,CUBA DE AGATA PARA PIA,45
05998,CUBA DE CIMENTO PARA PIA,45
05999,CUBA DE LOUCA PARA PIA,45
06000,CUBA DE MARMORE PARA PIA,45
06001,CUBA DE PVC PARA PIA,45
06002,CUBA,45
06063,DEPOSITO DE LIXO,45
06090,DESENTUPIDOR PIA,45
06092,DESENTUPIDOR VASO SANITÁRIO,45
06157,DIAFRAGMA CHUVEIRO,45
06158,DIAFRAGMA VÁLVULA DESCARGA,45
06410,DUCHA HIGIÊNICA,45
06419,EBULIDOR,45
07146,ESTIRANTE DE VASO SANITARIO,45
07755,FORNO AQUECEDOR DE AR COM TUBULACAO,45
07756,FORNO AQUECEDOR DE AR SEM TUBULACAO,45
07800,FOSSA SEPTICA,45
08226,HIDROMETRO - ELIMINADOR AR,45
08735,LATRINA PORTATIL,45
08747,LAVATÓRIO,45
08927,LOUCA SANITARIA,45
09686,METAL SANITARIO,45
09760,MICTORIO DE ACO,45
09761,MICTÓRIO,45
10697,PIA,45
10778,PISCINA,45
11049,PORTA-PAPEL HIGIÊNICO,45
11056,PORTA-TOALHA DE TECIDO,45
11057,PORTA-TOALHA,45
11371,QUEIMADOR DE COMBUSTIVEL,45
11372,QUEIMADOR DE GÁS,45
11373,QUEIMADOR DE OLEO,45
11383,ENGATE HIDRÁULICO,45
11649,REPARO VÁLVULA HIDRÁULICA,45
11872,SABONETEIRA,45
12056,SIFÃO,45
12513,TAMPA CAIXA DE INSPEÇÃO,45
12514,TAMPA VASO SANITÁRIO,45
12533,TANQUE DE AGUA DOMESTICO ATE 400 LITROS,45
12535,TANQUE DE CIMENTO PARA LAVAR ROUPA,45
12536,TANQUE LAVAR ROUPA,45
12537,TANQUE DE MATERIAL PLASTICO PARA LAVAR ROUPA,45
12538,TANQUE DE METAL DE LAVAR ROUPA,45
12817,TORNEIRA DE PLASTICO PARA INSTALACAO HIDRAULICA,45
12818,TORNEIRA ELETRICA,45
12820,TORNEIRA,45
13000,TRITURADOR ELETRICO DE RESIDUO,45
13252,VALVULA DE BATENTE,45
13322,VASO SANITÁRIO,45
14088,LAVATÓRIO MÃOS,45
14144,VÁLVULA ESCOAMENTO,45
14145,DUCHA BANHO,45
14146,VÁLVULA DE PÉ,45
14317,ACESSÓRIOS BANHEIRO,45
14630,CAIXA DESCARGA,45
14980,BARRA ARTICULADA,45
15305,CONJUNTO OBTURADOR CAIXA DESCARGA,45
15694,BASE PROTETORA CONTATOS CHUVEIRO,45
15696,CONTATO GAVETA CHUVEIRO,45
15697,BASE GUIA CHUVEIRO,45
15698,BASE CONTATOS CHUVEIRO,45
15700,NIPLE COMPLETO CHUVEIRO,45
15706,ALAVANCA CONTATO CHUVEIRO,45
15708,TAMPA CHUVEIRO,45
15917,COMPACTADOR LIXO,45
16155,AREJADOR PARA TORNEIRA,45
16192,REPARO TORNEIRA,45
16221,ACABAMENTO PARA VÁLVULA HIDRÁULICA,45
16385,SISTEMA AQUECIMENTO AR,45
16390,REGISTRO DE AR,45
16403,VÁLVULA DESCARGA,45
16955,DISPOSITIVOS E ACESSÓRIOS PARA INSTALAÇÕES HIDRÁULICAS,45
16956,EQUIPAMENTOS PARA CALEFAÇÃO E AQUECEDORES DOMÉSTICOS DE ÁGUA,45
16957,EQUIPAMENTOS PARA QUEIMA DE COMBUSTIVEL,45
16958,"EQUIPAMENTOS DIVERSOS DE INSTALAÇÕES HIDRÁULICAS, SANITÁRIASE DE CALEFAÇÃO",45
17358,ASSENTO VASO SANITÁRIO,45
17435,SUPORTE PORTA-PAPEL,45
17465,BRAÇO CHUVEIRO,45
17622,SUPORTE MICTÓRIO,45
17797,SUPORTE COPA,45
18790,MECANISMO VEDAÇÃO,45
18791,VOLANTE,45
18792,MOLA,45
18793,PARAFUSO,45
18873,ADAPTADOR MANGUEIRA,45
