id,pdm,grupo
00121,CESTO,72
00700,TÁBUA PASSAR ROUPA,72
00745,CAPACHO,72
00746,CARPETE,72
00747,ACOLCHOADO,72
00748,COLCHA CAMA,72
00749,COLCHÃO,72
00750,FRONHA,72
00751,LENÇOL CAMA,72
00752,TOALHA BANHO,72
00753,TOALHA MESA,72
00754,TOALHA ROSTO,72
00755,TAPETE BANHEIRO,72
00756,TRAVESSEIRO,72
00757,REVESTIMENTO PISO,72
00758,TAPETE,72
00759,FORRO GESSO,72
00760,PERSIANA,72
00761,SANCA,72
00762,CESTO ROUPA,72
00764,BALDE,72
00766,LAREIRA,72
00767,MÁQUINA COSTURA TECIDO,72
00768,SECADOR MÃOS,72
00769,SECADOR ROUPA TIPO VARAL,72
00770,FLOREIRA,72
00771,VAPORIZADOR,72
00772,VAPORIZADOR CAPILAR,72
00789,PASSADEIRA,72
01333,ESCORREDOR VIDROS,72
01487,TAPETE PELE,72
01710,ACESSORIO ESPECIALIZADO DE CORTINA,72
02344,ALMOFADA ASSENTO,72
02826,DISPENSER PAPEL TOALHA,72
02900,APLICADOR TIPO PISTOLA,72
02996,ARMAÇÃO CORTINADO USO DOMÉSTICO,72
03070,ARTIGO DE CORTINA,72
03253,BALDE DE RESIDUO INFLAMAVEL,72
03255,DISPENSER HIGIENIZADOR,72
03257,BALDE ZINCADO,72
03537,REPARO DISPENSER HIGIENIZADOR,72
03639,BOBINA MÁQUINA DE COSTURA,72
03819,BORRIFADOR,72
04070,CACHEPO DE PLANTA,72
04113,CAIXA COLETORA DE LIXO - FIBRA DE VIDRO,72
04397,CANDELABRO,72
04458,CAPACHO METALICO,72
04597,CARRO COLETOR LIXO,72
04796,CESTA DOMESTICA,72
04799,CESTA POLIDORA AUTOMOTIVA,72
04800,CESTA PARA ROUPA,72
05286,COBERTOR,72
05374,CORRENTE COMANDO PERSIANA,72
05738,CONJUNTO ROUPA DE CAMA,72
05933,CORTINA,72
05934,CORTINA DECORATIVA DE MADEIRA,72
05935,SANETA,72
05936,CORTINA DECORATIVA DE TECIDO - TIPO PAINEL,72
06069,DERRETEDOR CERA,72
06293,DISPENSADOR,72
06294,DISPENSER PARA COPO PLÁSTICO,72
06561,ENFEITE,72
07152,ESTOJO DE COSTURA,72
07281,FACA DESOPERCULADORA - APICOLA,72
07375,FERRAGEM DE CORTINA,72
07399,FERRO DE PASSAR,72
07864,FUNIL PLÁSTICO,72
07867,FUNIL,72
07925,GARFO DESOPERCULADOR - APICOLA,72
08121,GUARDANAPO DE PANO,72
08124,GUARNICAO DE MESA,72
08729,LATA DE LIXO,72
08730,LATA DE METAL PARA LIXO,72
08869,LINOLEO,72
09121,MANTA DE VIAGEM,72
09445,MATERIAL DE CAMA,72
09910,MOSQUITEIRO,72
09915,MOSTRUARIO / EXPOSITOR - ALIMENTO,72
09916,MOSTRUÁRIO / EXPOSITOR - PUBLICAÇÕES,72
10274,PÁ - LIXO,72
10341,PANO PRATO,72
10342,PANO,72
10343,PANO ORNAMENTAL DE MESA,72
10365,PAPEL DE PAREDE,72
10519,PÉ PARA MOBILIÁRIO,72
10526,COMPONENTE PERSIANA,72
10682,PERSIANA TIPO CORTINA,72
10779,PISO SINTÉTICO,72
10782,PISO EM RESINA,72
11052,PORTA-RETRATO,72
11053,PORTA-REVISTA,72
11054,PORTA-SAPATO,72
11055,ALÇA,72
11086,PORTA SAPATO DE PLASTICO,72
11155,PREGADOR DE ROUPA,72
11480,DISPENSER PARA LUVA,72
11486,RECIPIENTE TÉRMICO,72
11487,RECIPIENTE GRADUADO TIPO COMERCIAL DE METAL,72
11488,RECIPIENTE GRADUADO TIPO COMERCIAL DE PLASTICO,72
11489,RECIPIENTE GRADUADO TIPO DOMESTICO,72
11490,RECIPIENTE GRADUADO TIPO DOMESTICO DE METAL,72
11491,RECIPIENTE GRADUADO TIPO DOMESTICO DE PLASTICO,72
11495,LIXEIRA,72
11498,RECIPIENTE UTILITARIO DE TECIDO,72
11542,REGADOR,72
11543,REGADOR DE METAL,72
11544,REGADOR DE PLASTICO,72
11734,REVESTIMENTO / PISO - EPOXI,72
11735,REVESTIMENTO / PISO - VINIL,72
11736,REVESTIMENTO ALUMINIO,72
11739,REVESTIMENTO DE PAREDE,72
11740,REVESTIMENTO PAREDE,72
11962,SECADOR PORTÁTIL DE CABELO,72
12392,SUPORTE DE MATERIAL METALICO DE LENHA,72
12399,SUPORTE,72
12413,SUPORTE MONITOR VÍDEO,72
12548,TAPECARIA,72
12550,TAPETE DE BORRACHA,72
12801,TOLDO,72
12851,TOUCA TERMICA,72
12980,TRILHO CORTINA,72
12985,TRILHO PARA PERSIANA HORIZONTAL,72
12986,TRILHO PARA PERSIANA VERTICAL,72
13209,UTENSÍLIO DOMÉSTICO,72
13210,UTENSILIO DOMESTICO DE PAPEL,72
13211,UTENSÍLIO DOMÉSTICO DE PLÁSTICO,72
13212,UTENSILIO DOMESTICO TEXTIL,72
13303,PERFIL NÃO METÁLICO,72
13320,VASO DE PLANTA,72
13371,VENEZIANA,72
13487,XAXIM,72
13937,CESTO LIXO HOSPITALAR,72
14011,BALDE COM ESPREMEDOR,72
14044,CARRO LIMPEZA,72
14046,ESPREMEDOR LIMPEZA,72
14052,BALIZADOR FILA,72
14140,PORTA-PALETÓ,72
14332,TRILHO GAVETA,72
14352,PORTA-SABÃO,72
14361,FORRO MESA,72
14371,TOALHA MÃO,72
14647,ESTRADO MODULAR,72
14733,COLCHONETE,72
15025,CESTO LIXO,72
15081,CONJUNTO DELIMITADOR FILA,72
15114,COLETOR LIXO,72
15396,FORRO PARA BANDEJA,72
15455,CAPA,72
15636,DENTE MÁQUINA COSTURA,72
15637,CHAPA DO DENTE MÁQUINA COSTURA,72
15723,COLETOR COPO PLÁSTICO,72
15740,CONJUNTO LIXEIRA COLETA SELETIVA,72
15747,BANDEJA SUPORTE EQUIPAMENTOS,72
15859,CAMINHO MESA,72
15860,APOIO PRATO,72
16135,FITA PARA ACABAMENTO EM PISOS/CARPETES,72
16174,DEPÓSITO PLÁSTICO,72
16553,DISPENSER SACO DESCARTE ABSORVENTE,72
16554,DISPENSER PAPEL HIGIÊNICO,72
16555,DISPENSER PROTETOR ASSENTO SANITÁRIO,72
16630,REVESTIMENTO DE PAREDE - TÊXTIL,72
17204,UTENSÍLIOS DOMÉSTICOS,72
17205,REVESTIMENTOS PARA PISOS,72
17206,"TAPEÇARIAS, CORTINAS E PERSIANAS",72
17207,DISPENSER ABSORVENTE HIGIÊNICO,72
17208,APARELHO VIÉS,72
17455,CABIDE PERSIANA,72
17456,BANDÔ PERSIANA,72
17507,PESO PARA PERSIANA,72
17614,PEDESTAL BANNER,72
17639,HIGIENIZADOR,72
18230,PRATO,72
18253,PROLONGADOR ESTRADO MODULAR,72
18402,PROTETOR TRAVESSEIRO,72
18481,GRAMA SINTÉTICA,72
18651,JOGO CAMA,72
19047,PEÇA ARTESANAL,72
19220,REFIL APLICADOR COLA,72
19250,TROCADOR FRALDAS,72
